"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796933269847744563","Sat Jun 01 15:54:11 +0000 2024","0","Begini Kata Gerindra soal Kaesang Diisukan Maju Pilkada 2024 https://t.co/GdBZT0C7em","1796933269847744563","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1796933269847744563","71436318","KompasTV"
"1796900526443139561","Sat Jun 01 15:53:26 +0000 2024","0","@kochengfs Gibran ato Kaesang kak jdi nnt ada yg nyuruh Eh tainya Kaesang itu bersihin ","1796933079409496193","","kochengfs","in","","0","0","0","https://x.com/_cryptorevo_/status/1796933079409496193","1489583399048445958","_cryptorevo_"
"1796618166535377229","Sat Jun 01 15:51:40 +0000 2024","0","@CNNIndonesia keputusan hukum kok dipaske kr umure kaesang sdh 30th jika nanti menang pilkada asyuuu tenan","1796932636541349940","","CNNIndonesia","in","Jakarta","0","0","0","https://x.com/Sijo_su/status/1796932636541349940","224972908","Sijo_su"
"1796932384753168428","Sat Jun 01 15:50:40 +0000 2024","0","Gini : misal ma merubah batasan usia terus tertujunya ke kaesang aja itu aneh . Karena apa ? Misal ya: dia maju kalian udah benci bgt lah dgn situasi ini dan 100 % penduduk kagak milih dia gak jadi lo sebetulnya itu bagi lawannya enak buat bkin isu politik negatif nya","1796932384753168428","","","in","","0","0","0","https://x.com/wahyuajisb/status/1796932384753168428","172258911","wahyuajisb"
"1796827317320462409","Sat Jun 01 15:48:59 +0000 2024","0","@ike_hw71 @kemenkeu @PDI_Perjuangan @Adiprayitno_20 @ferdinand_mpu @Dennysiregar7 @ekokuntadhi1 Kaesang mulai terjun ke dunia pasar modal sekitar tahun 2018. Saat itu ia berinvestasi saham dengan pendapatannya sendiri karena melihat dunia investasi ini menjanjikan. Nov 2021 memborong saham PT Panca Mitra Multiperdana Tbk (PMMP) Rp 92 2 M https://t.co/agmrbmJg5r","1796931962332213718","","ike_hw71","in","","0","0","0","https://x.com/bambang314/status/1796931962332213718","86895961","bambang314"
"1796748673713672341","Sat Jun 01 15:48:47 +0000 2024","0","@RagilSemar Kalau Kaesang ikut daftar berarti ada kaitannya blok","1796931912029831258","","RagilSemar","in","","0","0","0","https://x.com/abidin31864/status/1796931912029831258","1728099604946980864","abidin31864"
"1796906134303076659","Sat Jun 01 15:48:27 +0000 2024","0","@timpenguinnas Pan si kaesang lagi di acara baku hantam (bsd) samperin lah kasih petuah","1796931825992159577","","timpenguinnas","in","アイコンは紘くんと雅紀です","0","0","0","https://x.com/sasunarukawaii/status/1796931825992159577","42544663","sasunarukawaii"
"1796370072153493514","Sat Jun 01 15:47:10 +0000 2024","0","@DedynurPalakka Narasi Lu bagus Putusan MA ya untuk Kaesang bukan anak muda yg Laen .jangan pura2 buta tar buta beneran loh https://t.co/pkQQMh5OIx","1796931504469365072","https://pbs.twimg.com/media/GO_7rJ3bgAAzQCz.jpg","DedynurPalakka","in"," Jawa Tengah Indonesia","0","0","0","https://x.com/joko_maryadi/status/1796931504469365072","791477358251257857","joko_maryadi"
"1796930931154092113","Sat Jun 01 15:44:54 +0000 2024","0","Gibran Kaesang bisa 10 taun. Trus Bobby Kaesang. Trus Kaesang Gibran. Trus Kaesang Bobby. Trus Bobby Gibran. Trus Jan Ethes dan gitu terus sampe kita semua mati","1796930931154092113","","","in","Jakarta","0","0","0","https://x.com/ceasarru/status/1796930931154092113","310396237","ceasarru"
"1796930774933086502","Sat Jun 01 15:44:16 +0000 2024","0","Pengamat Nilai Kaesang Bukan Tandingan Anies di Pilkada Jakarta: Belum Terlihat Elektabilitasnya https://t.co/ErODjzGoup","1796930774933086502","","","in","","0","0","0","https://x.com/RepelitaO/status/1796930774933086502","1225432911899324419","RepelitaO"
"1796930532904972297","Sat Jun 01 15:43:19 +0000 2024","1","Gibran dan Kaesang menurut saya gak layak jadi penguasa. Gak ada kapasitas. Pendidikan gak jelas. Otaknya kosong plonga plongo kalau ditanya sesuatu. #gibran #kaesang","1796930532904972297","","","in","Bogor, Jawa Barat","0","0","0","https://x.com/PengelanaHidup/status/1796930532904972297","1436158945","PengelanaHidup"
"1796571024022282441","Sat Jun 01 15:42:41 +0000 2024","0","@irodoreru bentar lagi kayakny harusnya dulu kita suruh Gibran dan Kaesang ya ikut produce x101 biar sekalian bubar","1796930374242890094","","irodoreru","in","","0","0","0","https://x.com/Cubitginjal_/status/1796930374242890094","1238960311568220160","Cubitginjal_"
"1796303806512422992","Sat Jun 01 15:40:22 +0000 2024","1","@yaniarsim @apindonasional @BpTapera Kalau sdh kek gini dipastikan kaesang akan menang dimanapun beliau maju di pilkada nanti...yakinlah..!","1796929791872151571","","yaniarsim","in","Jatinegara, Indonesia","0","0","0","https://x.com/EkoPutr86520727/status/1796929791872151571","1610297087018815490","EkoPutr86520727"
"1796929597529059328","Sat Jun 01 15:39:36 +0000 2024","0","Kaesang Diisukan Maju Pilgub Jakarta 2024 PSI: Belum Diputuskan https://t.co/Qw9vdseftA","1796929597529059328","","","in","Indonesia","1","0","0","https://x.com/KompasTV/status/1796929597529059328","71436318","KompasTV"
"1796928778893213757","Sat Jun 01 15:36:20 +0000 2024","0","Ini pembisik2 persiden napak tanah dikit 08 kalah 3x Pilpres aja santuy. Gibran okelah exception agak di-bending sikit peraturan KPU sama MK. Kalo terus2an mah lama2 Kaesang sekelas nabi mau maju juga ngga akan dipercaya lagi.","1796928778893213757","","","in","Bali","1","0","0","https://x.com/nchlsmnrng/status/1796928778893213757","261782055","nchlsmnrng"
"1796900085273698489","Sat Jun 01 15:32:29 +0000 2024","0","@f_fathur @aniesbaswedan @MariaAlcaff @vanc1Bozz @azerbaijan67 @fekowords @Ilustrator23 @MardaniAliSera @sandiuno Dia ketua pemenangan Anies sandi Tah...gemana pak Mardani diduetkan dengan Kaesang? Cocok tuh","1796927809241399593","","f_fathur","in","","0","1","0","https://x.com/Pemuja_Cinta01/status/1796927809241399593","1548144144626827266","Pemuja_Cinta01"
"1796893617233207529","Sat Jun 01 15:30:53 +0000 2024","0","@anissabayu88 Kaesang Band gk ada ya? ","1796927404868501535","","anissabayu88","in","Jawa Barat","0","0","0","https://x.com/LisaKnows3/status/1796927404868501535","1144962738646470656","LisaKnows3"
"1796927337671631294","Sat Jun 01 15:30:37 +0000 2024","0","Gibran sama kaesang dulu kan minatnya jadi pengusaha tapi sekarang malah ke politik. Bukti kalo jadi pengusaha itu susah bahkan jika bapakmu punya kuasa sekalipun. Ngatur konstitusi lebih gampang daripada ngatur minat dan daya beli masyarakat.","1796927337671631294","","","in","","0","0","0","https://x.com/sampurno999/status/1796927337671631294","281799413","sampurno999"
"1796854397315760156","Sat Jun 01 15:28:52 +0000 2024","0","@GeiszChalifah Dimana tempat kaesang nyalon bakal dibanjiri bansos. Bapaknya yg bagi bagi...","1796926898301456617","","GeiszChalifah","in","","0","0","0","https://x.com/rofii1234594/status/1796926898301456617","2548893835","rofii1234594"
"1796913217442312504","Sat Jun 01 15:28:27 +0000 2024","0","@boboybai kaesang?","1796926792705696239","","boboybai","in","","0","0","0","https://x.com/cupapimunyenyoq/status/1796926792705696239","1682703891132215296","cupapimunyenyoq"
"1796925114732482683","Sat Jun 01 15:21:47 +0000 2024","0","Relawan: Duet Anies-Kaesang Menyatukan Pendukung 01 dan 02 https://t.co/fUPCcWfg0U","1796925114732482683","","","in","","0","0","0","https://x.com/RepelitaO/status/1796925114732482683","1225432911899324419","RepelitaO"
