"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796932950581444904","Sat Jun 01 15:52:55 +0000 2024","0","mutual gue orang fra up all eyes on rafah.... semangat naikin template guys https://t.co/LwQ4yrEt3S","1796932950581444904","https://pbs.twimg.com/media/GO_8_XYawAA84uN.jpg","","in","BLUESY, LOVEYUS DNI & DNF","0","3","0","https://x.com/artisinkigayo/status/1796932950581444904","1525820089089462273","artisinkigayo"
"1796932900493185172","Sat Jun 01 15:52:43 +0000 2024","0","suka glossy biasa tonenya lebih cerah ‍↕️‍↕️ doff kadang gelap","1796932900493185172","","","in","","0","0","0","https://x.com/fallyujiminie/status/1796932900493185172","1680201711821160448","fallyujiminie"
"1796932856910127310","Sat Jun 01 15:52:33 +0000 2024","0","nah ini. kalo mau konvoi sebagai bentuk perayaan juara mah mangga asal jangan jadiin excuse buat kalian bertindak brutal atuh","1796932856910127310","","","in","","0","0","0","https://x.com/camevinga/status/1796932856910127310","1076856900216451075","camevinga"
"1796932251068080432","Sat Jun 01 15:52:31 +0000 2024","0","Toh ngomongin atau sebut Gaza/Rafah harusnya bukan masalah kan? Itu bukan merk kompetitor seperti yg kalian takutkan","1796932848144015849","","23heartily","in","💙💛","0","1","0","https://x.com/23heartily/status/1796932848144015849","1343565905754648578","23heartily"
"1796932807027277980","Sat Jun 01 15:52:21 +0000 2024","0","susahnya tub kalau ada pc md yang ak gaikut po nanti gamuncul muncul sekali muncul harganya ga ngotak maklum memb non hd senengnya pc pc nya murce murce ramah dikantong","1796932807027277980","","","in","","0","0","0","https://x.com/fallyujiminie/status/1796932807027277980","1680201711821160448","fallyujiminie"
"1796931145948655768","Sat Jun 01 15:52:15 +0000 2024","0","@starfess ga sabar karaoke lagu ini https://t.co/K07L4xKu3o","1796932784667386122","","starfess","in","","0","0","0","https://x.com/koahatsukokoro/status/1796932784667386122","873991477377892352","koahatsukokoro"
"1796932783992152512","Sat Jun 01 15:52:15 +0000 2024","0","Cinta banget sama pond karena vokal banget soal rafah","1796932783992152512","","","in","18+","0","0","0","https://x.com/cinnamonr0111/status/1796932783992152512","1314814887839764480","cinnamonr0111"
"1796897787553997249","Sat Jun 01 15:51:39 +0000 2024","0","@iArpitSpeaks Kyu apni maa ch@da rha yaha chala ja rafah BKL","1796932633513103452","","iArpitSpeaks","in","","0","0","0","https://x.com/rohith_mishra/status/1796932633513103452","838426065672482816","rohith_mishra"
"1796932599677657182","Sat Jun 01 15:51:31 +0000 2024","0","Dikasih updatean dikit aja tenggelam tuh Rafah","1796932599677657182","","","in","akun baru lagi ","0","0","0","https://x.com/KimWesaka/status/1796932599677657182","1683274940072747012","KimWesaka"
"1796932468169490820","Sat Jun 01 15:51:00 +0000 2024","0","lebih suka kr sama ina","1796932468169490820","","","in","","0","0","0","https://x.com/fallyujiminie/status/1796932468169490820","1680201711821160448","fallyujiminie"
